Sale Id,Sales Date,Customer Id,Employee Id,Store Id,Product Id,No. Of Units,Sale Amount,Sales Reason ID,Product Cost
102440,56,369,33,18,271,103,2660,6,2482
102441,1107,308,38,72,441,456,1309,8,1106
102442,323,14,57,16,81,452,4220,3,4077
102443,1231,315,94,74,103,313,2362,3,2324
102444,1282,134,60,21,188,240,2238,9,2067
102445,640,387,27,24,176,275,2307,2,2193
102446,517,393,39,92,420,394,1385,5,1135
102447,1012,104,96,43,39,370,3222,3,2969
102448,705,191,62,63,205,294,4893,9,4503
102449,109,153,69,72,303,305,1737,1,1436
102450,480,377,17,12,190,250,1203,10,1032
102451,1419,260,17,15,39,376,2833,2,2635
102452,801,142,96,3,255,359,2402,5,2364
102453,1131,361,54,13,433,256,4815,5,4525
102454,837,114,68,54,105,369,1734,9,1526
102455,1041,158,24,4,391,278,1877,6,1721
102456,343,61,32,43,239,200,2132,2,1763
102457,32,177,8,2,23,344,2870,3,2742
102458,33,100,74,28,86,192,3714,2,3329
102459,1354,134,17,58,40,269,4127,1,3730
102460,164,42,90,1,208,100,3575,4,3339
102461,511,9,69,31,197,222,2473,9,2275
102462,983,291,74,92,459,191,4560,7,4455
102463,873,272,8,64,374,486,1321,6,944
102464,1345,48,98,15,74,423,1163,1,1007
102465,64,332,79,57,146,375,4256,7,4202
102466,673,316,51,2,70,305,3206,5,2958
102467,57,133,25,53,32,296,4157,4,4133
102468,1450,229,64,62,330,367,3128,1,2830
102469,1000,128,73,43,394,473,3537,3,3155
102470,112,333,68,42,201,207,1414,6,1207
102471,355,104,69,38,73,262,2085,9,1962
102472,306,327,83,32,18,188,2538,2,2191
102473,407,235,39,49,156,149,3229,3,3052
102474,382,6,77,28,241,128,2494,8,2103
102475,730,140,39,15,124,226,3087,7,2731
102476,1265,390,34,48,405,458,4867,4,4506
102477,176,375,39,68,383,252,1082,10,900
102478,597,308,44,27,460,453,3009,2,2993
102479,748,311,75,18,439,250,1382,8,1205
102480,579,306,77,34,92,155,2221,9,1849
102481,702,354,70,16,99,291,3705,4,3576
102482,1079,103,88,7,251,228,2050,8,1768
102483,1138,215,85,72,85,347,3119,2,2932
102484,604,344,19,80,32,112,1945,6,1691
102485,1189,179,42,36,12,385,3349,6,3245
102486,334,360,70,30,292,171,3846,10,3652
102487,390,47,85,8,237,472,3899,6,3892
102488,297,252,48,44,496,222,4516,9,4404
102489,2,53,39,71,388,256,2699,9,2599
102490,170,159,53,50,243,432,2345,2,1961
102491,785,389,96,51,457,324,1354,1,1082
102492,90,387,41,7,75,303,2471,8,2290
102493,258,172,6,52,116,142,1346,3,994
102494,147,115,81,85,208,104,2029,2,1976
102495,588,176,15,1,365,404,1628,6,1326
102496,845,102,89,58,490,472,1671,5,1469
102497,1099,68,15,65,483,228,3204,4,3062
102498,1178,366,97,32,203,346,4467,8,4241
102499,661,207,74,79,441,148,3613,9,3603
102500,495,239,67,21,304,177,2523,9,2511
102501,321,381,80,35,107,468,4023,8,3795
102502,1146,55,91,70,155,132,2936,4,2636
102503,1247,216,50,82,465,114,2353,1,2037
102504,1005,284,13,68,370,255,3930,4,3607
102505,297,76,73,77,131,375,2043,4,1785
102506,287,388,98,79,205,334,2201,8,2052
102507,1296,248,9,9,178,397,4665,2,4326
102508,418,155,26,58,178,458,3286,5,3045
102509,1214,302,25,15,484,374,4222,7,3989
102510,184,76,63,81,84,328,2909,3,2744
102511,1156,365,64,75,141,230,3534,9,3326
102512,780,253,31,47,342,372,3031,6,2857
102513,1208,319,85,27,404,215,3890,7,3811
102514,1359,277,66,37,431,417,3194,6,2966
102515,2,164,29,66,184,400,1718,4,1346
102516,1181,320,10,43,191,325,2565,3,2316
102517,394,221,97,32,426,115,4910,5,4546
102518,414,385,82,55,288,423,3986,5,3887
102519,1009,106,82,37,397,206,4244,3,3960
102520,403,176,21,63,422,488,3844,2,3572
102521,398,241,43,26,33,202,4603,10,4362
102522,1032,257,35,77,4,264,2358,8,2220
102523,87,171,98,59,440,410,3854,4,3748
102524,872,17,79,18,414,189,3225,2,3223
102525,1353,174,21,44,51,131,1205,9,1056
102526,796,267,4,36,408,498,3157,5,2895
102527,258,343,50,88,262,289,2730,5,2595
102528,291,24,31,55,195,479,3858,10,3473
102529,185,135,53,44,66,285,4953,8,4904
102530,1007,112,94,60,254,324,1790,2,1485
102531,173,109,4,19,448,411,4242,7,3998
102532,694,319,96,11,315,138,4413,9,4114
102533,1172,306,27,47,64,385,2162,6,1909
102534,475,86,18,90,438,105,4431,5,4068
102535,221,222,10,87,345,249,4375,3,3989
102536,1237,275,40,82,164,161,1735,2,1389
102537,317,386,86,51,411,463,4592,5,4445
102538,1035,338,45,21,175,262,3863,5,3485
102539,1375,235,1,43,416,148,2038,8,1692
102540,604,348,52,1,123,383,3260,8,2905
102541,76,294,2,26,202,462,1391,6,1109
102542,143,394,40,22,50,395,4817,1,4756
102543,1140,32,98,85,400,345,1825,4,1568
102544,1082,251,19,86,484,175,3826,4,3724
102545,1214,181,89,84,196,213,3749,8,3744
102546,695,200,95,92,311,452,2132,2,1839
102547,407,34,38,53,380,114,3557,4,3395
102548,602,235,74,80,409,480,2544,5,2503
102549,386,132,4,8,354,306,3599,6,3417
102550,1400,278,67,30,472,239,1614,1,1447
102551,103,299,88,43,97,330,4902,5,4668
102552,820,124,46,41,385,185,3055,7,2871
102553,714,38,22,8,428,257,2065,7,1764
102554,899,55,24,66,39,293,2156,5,1782
102555,567,46,9,15,421,296,4365,5,4236
102556,1034,191,16,83,344,286,1916,8,1896
102557,711,128,54,6,461,388,3159,1,3155
102558,260,120,26,78,41,109,4200,2,3860
102559,992,108,5,49,268,318,4214,6,3961
102560,85,218,60,68,260,142,2482,10,2212
102561,308,9,61,25,340,128,2332,4,2162
102562,879,286,87,41,25,442,1868,1,1693
102563,576,245,35,11,173,428,3058,9,2988
102564,216,269,4,1,216,470,2413,5,2321
102565,130,309,61,81,253,185,4626,7,4378
102566,1291,309,86,31,52,252,2249,7,2141
102567,965,250,62,37,68,411,2635,5,2302
102568,187,45,8,59,440,108,2777,9,2454
102569,707,72,80,2,71,359,1428,3,1157
102570,1082,260,80,85,268,105,4996,10,4690
102571,676,174,62,69,91,428,3540,8,3284
102572,1301,223,95,69,194,245,1894,3,1557
102573,1192,48,66,77,391,396,2674,6,2652
102574,493,322,3,36,150,199,2792,1,2530
102575,532,278,10,61,254,377,3577,5,3493
102576,1341,214,36,82,496,201,4849,7,4813
102577,874,386,21,48,281,367,3753,4,3752
102578,194,123,46,31,226,423,2214,10,1963
102579,1327,46,67,78,336,317,2040,9,1958
102580,36,18,42,56,434,416,1158,7,1069
102581,607,204,16,21,38,290,3534,3,3504
102582,1280,387,83,26,385,385,4854,4,4486
102583,608,32,75,52,400,213,1759,10,1438
102584,401,305,95,1,130,203,4096,3,4036
102585,170,183,10,48,327,472,2560,9,2479
102586,1036,121,48,60,378,483,4923,3,4890
102587,640,84,6,55,130,184,1638,9,1299
102588,254,365,88,60,476,181,3777,3,3389
102589,963,92,92,20,479,160,3050,7,2815
102590,1329,355,46,27,47,221,1925,9,1881
102591,557,391,11,88,269,293,2052,5,1681
102592,154,222,95,80,410,414,3420,10,3137
102593,714,115,68,58,481,178,4625,2,4277
102594,480,288,2,59,246,303,2885,4,2503
102595,462,280,11,39,493,314,1132,3,759
102596,1345,366,20,34,119,468,4747,1,4429
102597,578,388,5,3,477,352,2099,5,2039
102598,855,160,75,13,233,291,4776,5,4406
102599,1080,316,16,31,257,497,1301,10,1132
102600,1000,166,17,84,91,254,3759,6,3561
102601,1353,297,86,53,429,192,2718,10,2477
102602,1027,319,16,67,474,203,1345,3,1186
102603,866,38,74,76,307,257,2707,3,2385
102604,910,343,15,62,78,297,3919,7,3572
102605,210,109,51,30,453,400,4060,9,3663
102606,235,88,88,82,377,349,1444,3,1279
102607,580,203,66,43,305,472,1259,5,1165
102608,730,35,13,6,422,259,2187,8,1941
102609,656,163,28,12,119,378,3191,5,2982
102610,681,142,98,81,4,236,3157,3,2944
102611,479,221,20,61,309,357,1550,1,1499
102612,406,239,42,7,49,434,1589,8,1204
102613,707,73,95,70,203,255,2933,3,2698
102614,1017,296,81,26,203,332,3461,6,3418
102615,1232,73,90,65,137,246,3992,8,3928
102616,747,231,25,67,435,205,1336,3,988
102617,836,61,3,66,410,142,2014,8,1819
102618,1184,346,38,7,181,172,4368,10,3977
102619,362,236,18,9,58,433,4738,5,4515
102620,166,6,6,7,426,281,3921,1,3589
102621,736,291,76,37,193,206,1086,3,709
102622,933,284,45,79,430,235,4465,5,4358
102623,486,388,21,57,435,394,4624,9,4602
102624,532,290,30,68,281,390,4348,9,4311
102625,1082,252,74,8,111,132,2462,5,2442
102626,1268,148,12,38,240,165,1700,5,1531
102627,415,165,35,41,496,178,2284,8,2262
102628,275,107,13,36,455,491,3833,3,3600
102629,259,60,64,7,401,331,1401,3,1231
102630,1148,290,71,91,306,204,3209,6,3006
102631,653,276,58,66,366,455,2659,1,2374
102632,599,276,31,34,381,145,1283,2,981
102633,560,120,36,13,303,137,1841,10,1574
102634,981,350,59,67,294,487,2573,2,2210
102635,84,59,68,20,102,242,3599,9,3297
102636,642,276,56,89,402,380,3399,6,3322
102637,384,157,19,53,54,443,3285,7,2907
102638,915,218,29,12,175,209,4494,4,4241
102639,1230,232,41,71,17,187,3244,6,2853
102640,803,366,25,1,161,209,2441,9,2097
102641,1450,330,69,10,241,427,1882,6,1648
102642,321,372,61,28,387,341,2888,9,2874
102643,45,106,2,36,459,488,2326,2,1989
102644,1104,10,10,18,477,286,4275,8,4040
102645,106,184,67,45,483,249,2198,5,2176
102646,893,89,2,30,176,190,4637,1,4351
102647,248,128,80,82,144,132,3729,6,3658
102648,824,235,22,4,39,322,1162,8,855
102649,700,283,52,29,45,293,2726,6,2661
102650,1116,171,55,47,32,176,2596,9,2477
102651,489,390,93,88,477,413,1690,2,1410
102652,211,272,45,83,231,184,2040,9,1840
102653,1403,226,69,57,8,432,1864,9,1727
102654,1327,66,57,52,163,133,2445,9,2163
102655,1248,271,43,48,12,106,2315,6,2279
102656,104,257,35,28,228,305,2432,5,2133
102657,1096,228,72,57,464,422,3030,10,2985
102658,422,39,97,12,292,217,2944,4,2917
102659,377,111,86,41,4,444,1361,3,1228
102660,603,359,32,1,33,406,3098,7,2742
102661,447,80,95,61,87,361,3138,1,2847
102662,167,374,73,11,181,476,1591,9,1330
102663,1159,355,46,14,211,163,1284,6,1078
102664,1115,75,44,45,285,402,1285,1,1136
102665,181,53,59,71,236,345,1113,7,943
102666,1111,225,64,81,411,131,3688,9,3458
102667,1281,45,80,74,122,239,4246,9,3922
102668,384,4,95,11,143,497,1349,10,969
102669,90,94,35,1,29,151,2781,5,2599
102670,238,35,54,19,479,341,4750,9,4732
102671,385,352,17,81,354,305,1086,6,755
102672,931,294,63,89,134,146,2643,10,2514
102673,1164,21,26,4,402,197,2585,10,2237
102674,536,231,24,21,234,327,4483,3,4473
102675,943,147,10,21,427,256,1061,5,756
102676,968,154,61,58,275,361,4605,6,4589
102677,209,33,79,15,1,111,2877,8,2485
102678,805,240,56,86,193,428,4086,5,3800
102679,1132,230,77,4,48,203,4306,10,4281
102680,1399,249,3,65,227,243,2432,9,2377
102681,574,183,30,81,447,475,2321,10,2257
102682,327,113,98,88,45,389,2176,6,1976
102683,561,278,99,91,136,149,4875,7,4841
102684,792,22,77,15,258,200,2790,9,2431
102685,763,348,82,43,79,440,3063,1,2874
102686,574,8,9,87,162,379,2774,6,2479
102687,103,198,76,74,306,416,3911,1,3575
102688,1331,125,89,78,47,468,3948,10,3708
102689,434,81,37,65,17,310,4365,5,4185
102690,1045,399,40,57,143,387,3278,1,2976
102691,1432,302,32,39,322,441,2576,3,2520
102692,765,296,77,25,434,231,2015,1,1754
102693,1229,194,72,3,408,132,2873,2,2843
102694,1133,125,27,74,158,224,2349,6,2044
102695,583,231,8,82,471,210,3499,1,3277
102696,424,209,13,57,453,479,1834,4,1477
102697,1065,114,12,34,84,265,4580,6,4462
102698,195,164,19,59,122,189,2230,1,1974
102699,1432,91,59,78,285,261,4474,6,4426
102700,1177,69,87,60,399,445,1217,4,874
102701,1298,193,2,50,445,206,3320,4,3315
102702,675,275,93,89,452,283,2539,1,2388
102703,646,98,53,70,427,394,4042,6,3662
102704,1122,394,62,44,92,262,1534,10,1304
102705,1139,357,29,90,416,180,3707,3,3602
102706,1267,31,92,44,376,171,4892,6,4577
102707,262,61,12,14,225,369,1504,9,1195
102708,30,80,34,21,198,311,2555,5,2298
102709,386,170,39,1,8,163,1142,8,1088
102710,1362,255,7,56,9,373,1638,3,1394
102711,375,194,29,79,494,135,1974,2,1647
102712,117,295,12,22,73,364,4111,4,4103
102713,1121,80,38,82,405,243,2699,8,2489
102714,222,66,38,74,167,295,2662,9,2420
102715,1245,129,51,38,136,354,3145,8,3082
102716,1230,284,77,19,64,210,3377,2,3289
102717,64,63,53,53,71,338,3089,1,2733
102718,918,25,95,2,339,177,4533,9,4419
102719,10,121,19,39,207,397,2638,1,2532
102720,1226,22,51,66,146,257,2154,3,1772
102721,872,111,45,20,336,195,1950,8,1810
102722,353,210,49,9,306,487,4887,7,4645
102723,929,397,1,24,334,185,2827,1,2681
102724,1081,283,44,6,203,234,3813,10,3652
102725,904,282,71,43,333,467,1200,1,1096
102726,1305,111,89,28,82,218,3537,5,3262
102727,287,248,71,27,282,256,2201,3,2051
102728,1318,67,69,40,32,373,1757,9,1574
102729,312,90,77,53,72,424,4584,6,4578
102730,1376,46,25,20,429,438,3850,3,3735
102731,982,121,62,10,358,249,1415,1,1039
102732,1274,44,33,82,196,159,2628,2,2272
102733,807,238,64,40,89,357,4778,4,4444
102734,650,4,43,3,214,437,4711,6,4316
102735,595,121,13,74,119,162,2985,2,2941
102736,867,357,17,87,94,267,4177,4,4064
102737,304,326,56,17,342,173,2711,4,2582
102738,408,384,82,91,3,361,2192,5,2001
102739,191,276,16,33,441,286,1149,9,812
102740,47,20,43,35,291,108,3732,2,3683
102741,1168,182,80,14,335,202,4851,6,4788
102742,1032,336,19,56,282,310,4050,5,3666
102743,320,11,82,16,135,396,1040,4,768
102744,45,328,18,83,64,417,3518,3,3179
102745,1196,240,37,8,354,379,4432,4,4401
102746,361,171,68,26,437,362,1341,9,1042
102747,629,116,59,28,130,472,3295,4,2974
102748,1143,306,98,68,452,424,2047,3,1931
102749,1154,14,79,18,273,232,3712,7,3363
102750,43,90,36,80,236,263,1848,8,1792
102751,1111,102,55,13,253,174,1287,10,1051
102752,1097,19,99,54,260,254,2355,1,1955
102753,77,130,66,65,308,325,2814,3,2608
102754,1012,285,64,12,248,470,3986,7,3811
102755,1434,114,29,48,228,392,1829,4,1790
102756,4,268,95,32,486,461,3307,1,3289
102757,869,134,92,32,155,177,1901,3,1866
102758,1402,57,90,85,458,289,4179,5,4081
102759,851,396,83,37,132,262,3883,10,3682
102760,207,108,23,34,67,451,2056,6,1954
102761,891,302,49,68,184,280,2144,4,2141
102762,1197,252,7,20,310,240,1847,10,1531
102763,833,374,41,72,437,473,4203,6,4059
102764,412,369,74,91,252,104,3898,1,3669
102765,595,54,95,49,307,363,1508,8,1141
102766,1368,38,21,35,331,489,3610,8,3524
102767,816,172,86,66,47,199,2828,3,2434
102768,614,389,33,62,68,124,3744,8,3645
102769,531,215,51,79,366,432,4783,3,4699
102770,1422,380,45,58,128,311,1245,4,1121
102771,496,221,58,83,277,317,1653,4,1448
102772,2,338,30,90,227,428,4854,8,4824
102773,683,197,44,63,393,424,2563,10,2492
102774,269,181,32,35,431,424,2714,9,2362
102775,1223,341,48,59,208,408,3435,3,3279
102776,129,67,36,33,405,418,1682,3,1547
102777,828,84,21,66,184,404,4268,1,3932
102778,903,130,86,31,27,215,4125,10,3891
102779,942,243,44,43,488,104,4358,10,4195
102780,492,6,66,3,56,261,4020,5,3816
102781,342,20,16,79,392,190,4756,2,4527
102782,164,87,97,61,25,346,3287,10,3146
102783,339,349,63,34,361,157,2250,5,1918
102784,161,371,95,12,307,399,4414,9,4358
102785,540,159,60,17,313,411,3984,3,3938
102786,501,186,19,73,28,110,3319,8,3116
102787,1064,255,41,70,431,356,2701,4,2464
102788,501,127,13,63,113,134,2751,4,2493
102789,660,22,6,48,98,404,1584,6,1259
102790,1319,248,79,81,337,138,3344,10,3306
102791,637,120,2,62,399,413,2829,3,2724
102792,1316,340,9,11,86,336,1165,6,932
102793,589,46,21,25,238,272,3672,7,3665
102794,485,376,75,30,333,154,2904,2,2770
102795,1175,84,72,28,113,251,3242,3,3021
102796,894,347,19,45,445,344,1372,1,1242
102797,1124,39,98,4,194,115,4094,1,3938
102798,558,272,83,69,410,434,1057,2,879
102799,577,232,27,65,470,195,2902,8,2803
102800,727,156,5,1,69,473,3662,7,3660
102801,1253,308,83,5,59,323,4740,1,4702
102802,345,371,44,37,202,453,2280,10,2141
102803,1460,177,69,89,281,204,2792,4,2751
102804,1376,285,29,1,282,102,2287,10,2193
102805,1319,292,65,55,297,400,4172,8,3890
102806,314,181,36,34,378,410,4174,2,3970
102807,409,305,12,8,133,161,2968,7,2638
102808,1018,99,6,4,425,238,4703,1,4554
102809,242,185,3,76,371,393,1030,4,843
102810,1417,15,49,15,351,247,1836,9,1457
102811,1168,292,60,62,418,378,3670,6,3376
102812,179,234,32,6,53,170,1087,7,754
102813,803,383,78,13,389,381,2777,4,2433
102814,697,104,80,17,332,358,2413,2,2236
102815,864,49,55,55,177,324,1525,10,1358
102816,158,60,8,59,225,363,3251,2,2875
102817,610,35,9,57,312,500,2420,5,2320
102818,949,272,68,87,390,291,4024,6,3940
102819,289,9,72,30,199,383,4919,5,4700
102820,1032,153,25,42,169,476,4417,2,4274
102821,827,56,91,55,133,315,4115,2,3883
102822,1183,133,84,29,276,471,1262,10,1187
102823,26,216,38,67,114,413,4960,9,4652
102824,70,9,27,4,300,281,3201,3,2952
102825,995,250,3,22,187,155,2816,5,2583
102826,1095,237,78,31,206,286,2963,8,2883
102827,1350,117,79,61,422,487,1270,5,928
102828,175,270,17,47,119,471,3922,8,3623
102829,478,99,11,76,86,305,1783,7,1398
102830,1158,75,33,71,127,202,1854,2,1510
102831,215,184,96,60,367,225,4666,5,4324
102832,202,342,27,72,41,323,4943,9,4795
102833,1164,163,7,57,195,198,2342,3,2030
102834,545,193,13,74,229,447,1965,2,1650
102835,902,150,64,31,464,158,2927,2,2614
102836,465,191,89,91,88,196,3672,10,3474
102837,775,390,40,80,425,494,3395,4,3342
102838,47,271,7,10,250,328,1534,5,1446
102839,1444,374,53,85,234,487,3590,7,3331
102840,864,230,28,50,384,190,2247,1,2246
102841,295,144,11,16,406,331,2731,4,2495
102842,677,41,97,80,11,392,1563,6,1248
102843,211,3,16,5,209,123,4308,2,4004
102844,1117,369,25,51,406,233,3032,3,2647
102845,1250,346,84,62,94,237,4789,2,4777
102846,1223,46,32,34,317,112,3365,10,3125
102847,713,266,97,82,409,245,4780,5,4647
102848,285,327,33,92,11,325,2690,4,2369
102849,669,264,51,69,450,339,4611,8,4512
102850,335,157,57,79,246,155,1963,4,1928
102851,527,99,82,10,293,268,3776,9,3443
102852,279,342,56,72,245,253,3684,8,3408
102853,18,258,49,73,312,286,3471,2,3148
102854,871,221,69,19,262,405,4225,2,3973
102855,542,120,47,76,441,176,3406,8,3224
102856,256,166,73,35,165,277,2336,2,2225
102857,1447,327,28,42,73,232,1737,1,1653
102858,454,227,37,92,463,413,1517,4,1419
102859,2,386,42,67,347,177,1919,9,1738
102860,300,315,74,61,148,104,4675,3,4370
102861,1277,206,94,92,62,383,1935,8,1800
102862,276,53,74,1,237,155,4308,6,4304
102863,1011,230,53,56,87,293,2119,8,1757
102864,1299,190,15,1,323,110,3858,6,3554
102865,279,74,67,55,59,393,1552,7,1292
102866,583,361,48,17,162,296,4602,5,4555
102867,570,271,67,57,462,201,4527,10,4362
102868,1413,44,89,47,379,150,4372,4,4110
102869,352,205,93,10,298,440,3475,4,3290
102870,951,381,40,48,33,393,3161,10,3144
102871,74,51,24,25,346,334,2553,6,2173
102872,230,98,5,86,38,309,3441,6,3046
102873,1004,171,56,89,83,249,2828,10,2769
102874,64,348,72,55,163,481,2797,7,2487
102875,1148,180,99,21,368,200,1364,1,970
102876,304,118,94,14,15,142,4467,8,4137
102877,919,390,25,60,366,240,1295,5,1214
102878,315,285,48,7,61,173,3249,4,3020
102879,627,291,17,85,174,182,1665,7,1509
102880,1167,123,92,42,465,314,3167,10,3113
102881,1103,286,48,28,300,500,1007,1,927
102882,858,259,59,2,83,427,2503,6,2485
102883,781,147,56,35,235,149,1526,5,1321
102884,480,266,51,72,28,323,1840,8,1597
102885,702,267,87,84,353,485,1942,2,1868
102886,389,197,57,81,5,494,2440,8,2113
102887,121,363,32,36,21,436,4184,9,3979
102888,105,367,24,82,112,405,2497,1,2271
102889,928,194,63,81,178,403,1651,7,1579
102890,573,186,27,19,450,188,1972,7,1939
102891,856,157,34,74,136,250,4870,8,4580
102892,813,82,81,24,68,201,4965,7,4614
102893,1435,46,77,49,255,153,4118,1,3932
102894,86,197,88,13,172,131,1509,7,1494
102895,116,248,53,85,97,391,1085,10,990
102896,871,2,7,83,290,441,4825,7,4577
102897,1451,380,54,30,446,233,1950,1,1692
102898,1084,123,54,78,386,364,4231,8,4090
102899,899,73,89,32,277,272,3316,10,3303
102900,639,136,88,85,440,301,3502,6,3201
102901,1197,141,98,26,313,480,1939,3,1586
102902,1153,235,75,47,330,249,2202,9,1983
102903,939,73,67,61,187,153,2083,5,1920
102904,991,118,66,47,108,323,4630,4,4300
102905,915,184,53,46,401,193,3258,8,3026
102906,636,241,67,6,452,226,3558,10,3238
102907,500,285,53,2,297,250,4710,7,4683
102908,431,372,89,49,496,151,1156,10,824
102909,1389,150,92,87,370,295,2296,5,2032
102910,681,70,27,1,130,381,4509,10,4145
102911,188,351,48,77,410,369,4758,3,4713
102912,367,78,46,50,285,413,2285,5,2163
102913,617,49,34,42,260,336,3381,5,3232
102914,1245,209,59,32,457,279,2696,1,2544
102915,552,14,97,57,74,309,2448,2,2126
102916,360,334,13,69,441,156,2663,9,2657
102917,622,304,48,68,478,319,3255,4,2896
102918,366,377,74,4,445,475,1417,8,1031
102919,1344,133,9,30,414,203,1528,10,1183
102920,155,336,38,3,187,184,4391,10,4385
102921,665,63,17,30,244,146,3867,7,3808
102922,9,141,24,13,1,203,1687,8,1602
102923,460,67,52,52,38,271,1482,9,1456
102924,982,342,9,4,370,134,4523,3,4158
102925,811,343,90,85,439,107,3490,5,3282
102926,271,191,82,14,263,172,4705,2,4693
102927,1360,165,36,55,334,322,1762,9,1564
102928,1065,140,59,12,346,470,2341,1,1992
102929,1449,139,40,92,291,481,2674,7,2362
102930,268,391,14,25,428,259,5000,3,4960
102931,1245,313,87,73,255,212,1166,6,1120
102932,1413,213,62,77,472,491,3751,3,3510
102933,1097,23,62,43,223,255,1054,2,681
102934,1251,365,19,7,461,248,1706,8,1452
102935,1177,23,90,39,381,139,2524,8,2163
102936,823,9,99,77,328,319,1127,5,962
102937,890,105,60,14,454,303,4020,8,3947
102938,1061,121,38,35,436,236,2288,9,1952
102939,178,25,31,89,487,403,4343,6,4259
102940,66,276,52,8,381,444,2441,8,2191
102941,529,159,39,68,119,404,1483,4,1373
102942,1031,288,30,11,459,298,4087,2,3994
102943,1377,327,59,88,130,239,3818,9,3455
102944,177,47,42,77,421,262,4314,7,3973
102945,164,297,59,77,477,251,4748,2,4622
102946,682,390,48,50,217,269,3499,8,3168
102947,1029,356,44,36,30,315,3727,9,3330
102948,319,393,14,55,117,454,3061,2,2828
102949,807,266,13,18,102,216,4080,2,3806
102950,530,141,89,23,128,493,4609,1,4342
102951,1324,317,41,14,335,365,4281,6,3939
102952,1095,332,28,21,379,267,3163,3,2820
102953,1343,358,56,55,149,433,4186,7,4021
102954,238,128,99,14,210,272,1604,7,1450
102955,367,8,56,28,81,329,4981,1,4859
102956,124,148,86,2,408,214,2308,3,2054
102957,784,154,2,61,404,442,3756,3,3577
102958,995,4,9,58,279,317,2406,3,2395
102959,489,74,58,71,341,406,1427,2,1367
102960,1331,289,23,83,101,385,1996,1,1895
102961,918,83,12,85,277,460,1194,9,851
102962,1103,140,35,30,36,263,4876,5,4723
102963,579,303,12,24,429,431,2610,2,2366
102964,735,51,93,62,230,455,1608,6,1491
102965,1434,7,4,13,271,413,4850,6,4771
102966,448,116,50,75,293,444,3516,9,3395
102967,386,172,27,28,382,201,2277,1,2067
102968,277,58,81,77,311,427,4178,6,4120
102969,813,334,17,29,76,355,4372,4,4118
102970,681,181,21,29,301,361,2814,3,2525
102971,850,368,3,66,333,393,3742,10,3711
102972,448,104,92,61,250,220,1943,4,1870
102973,185,295,83,16,451,297,2280,7,2092
102974,1225,198,25,31,436,142,2163,2,2106
102975,607,265,78,74,397,292,4090,6,3978
102976,214,243,61,69,448,346,1884,2,1677
102977,253,124,34,50,111,476,3261,6,3071
102978,1223,52,23,86,470,484,1755,8,1405
102979,613,214,54,31,355,483,3856,5,3819
102980,1269,58,64,38,103,353,4260,7,3878
102981,889,285,62,4,124,212,1761,1,1731
102982,623,111,89,45,223,172,2194,8,1819
102983,766,37,2,65,268,100,1904,1,1506
102984,881,158,41,39,257,344,1987,1,1726
102985,708,241,79,78,168,126,2246,10,1955
102986,231,1,97,66,387,260,4089,6,3845
102987,941,207,47,22,460,390,1927,6,1851
102988,1117,97,44,80,139,329,2500,4,2274
102989,907,119,23,42,432,356,3834,7,3532
102990,308,61,11,67,45,410,1527,4,1461
102991,1088,144,42,2,431,282,1977,4,1587
102992,409,183,61,10,74,429,1786,10,1515
102993,259,73,2,78,177,204,1079,10,1022
102994,1403,270,49,3,453,107,4749,10,4719
102995,1262,385,21,68,393,484,1622,10,1434
102996,869,137,5,11,118,112,3161,9,2929
102997,1128,9,10,29,167,195,4445,3,4324
102998,634,257,72,79,351,494,4259,1,4071
102999,165,224,40,30,167,227,1055,6,912
103000,1280,313,53,85,319,389,3782,5,3484
103001,1450,194,97,36,104,285,4540,2,4259
103002,650,285,21,6,40,125,2628,8,2229
103003,392,389,90,40,147,123,3744,10,3627
103004,740,20,96,14,60,460,1277,9,1197
103005,425,363,86,7,314,263,2385,4,2040
103006,57,362,32,22,17,316,3797,10,3467
103007,1004,320,49,10,437,364,3472,7,3173
103008,1116,187,44,54,397,456,1453,6,1384
103009,1266,379,19,92,290,180,2911,4,2859
103010,356,353,77,13,348,449,1504,8,1343
103011,1039,366,95,17,267,313,2197,6,1903
103012,1317,42,59,3,90,436,2649,4,2642
103013,635,227,33,40,341,464,4954,3,4914
103014,214,220,71,34,391,198,1663,9,1566
103015,1091,387,31,69,2,202,3259,8,2892
103016,734,118,74,77,126,294,4007,8,3636
103017,772,118,85,58,221,288,3026,3,2709
103018,330,33,58,54,16,223,2256,3,2237
103019,1372,93,32,20,106,466,4886,6,4579
103020,126,40,77,22,427,483,1950,8,1562
103021,1399,320,2,33,176,101,2192,8,2029
103022,1255,253,42,61,137,221,4336,1,4089
103023,1244,294,58,16,98,117,4063,9,3900
103024,2,208,42,88,256,452,2474,9,2269
103025,681,62,52,55,309,284,4170,1,4118
103026,66,254,54,57,17,325,4197,10,3946
103027,262,95,57,22,287,308,1170,9,830
103028,6,346,65,65,102,313,2347,3,2019
103029,1306,245,68,65,282,486,3359,10,3356
103030,459,391,9,78,293,444,3435,3,3187
103031,1366,115,25,60,173,282,1930,9,1826
103032,227,275,63,89,16,477,2115,8,1927
103033,918,203,6,55,376,150,3882,9,3770
103034,840,188,49,41,114,266,3632,2,3593
103035,167,262,13,75,377,152,2085,1,1953
103036,646,350,80,91,445,494,4194,5,4147
103037,479,223,63,74,422,167,2732,2,2672
103038,928,55,61,87,288,384,3462,10,3260
